source_pdf,appendix,table_no,table_type,age_range_label,age_min_months,age_max_months,source_pages,scale_code,raw_score,raw_score_min,raw_score_max,raw_score_range_text,development_age_months_label,development_age_months,development_age_comparator,composite_code,composite_name,standard_score_sum,standard_score_sum_label,value_text,value_comparator,value_number,ocr_status,ocr_raw_candidates
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,AB,25,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,26,,,,,,,,,,,73,=,73,OCR草稿，需人工校对,73
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,AB,26,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,27,,,,,,,,,,,73,=,73,OCR草稿，需人工校对,73
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,28,,,,,,,,,,,73,=,73,OCR草稿，需人工校对,73
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,29,,,,,,,,,,,81,=,81,OCR草稿，需人工校对,81
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,30,,,,,,,,,,,81,=,81,OCR草稿，需人工校对,81
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,32,,,,,,,,,,,81,=,81,OCR草稿，需人工校对,81
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,33,,,,,,,,,,,88,=,88,OCR草稿，需人工校对,88
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,34,,,,,,,,,,,88,=,88,OCR草稿，需人工校对,88
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,9,EL,35,,,,,,,,,,,88,=,88,OCR草稿，需人工校对,88
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,EL,36,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,RL,36,,,,,,,,,,,88,=,88,OCR草稿，需人工校对,88;88
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,37,,,,,,,,,,,92,=,92,OCR草稿，需人工校对,92
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,EL,37,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,RL,37,,,,,,,,,,,96,=,96,OCR草稿，需人工校对,96;96
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,38,,,,,,,,,,,92,=,92,OCR草稿，需人工校对；候选值冲突,92;9gg
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,EL,38,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,RL,38,,,,,,,,,,,96,=,96,OCR草稿，需人工校对,96;96
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,39,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对；候选值冲突,>99;9g
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,RL,39,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99;>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,40,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对；候选值冲突,>99;99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,RL,40,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99;>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,41,,,,,,,,,,,99,=,99,OCR草稿，需人工校对,99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,42,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,43,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,44,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,45,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,46,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,47,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,48,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,49,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.3,raw_score_to_percentile_rank,3岁0个月-3岁5个月,36,41,10,CVP,50,,,,,,,,,,,>99,>,99,OCR草稿，需人工校对,>99
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVP,0,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,0,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4;4
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,FM,0,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,^2;^2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,0,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,SR,0,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CMB,0,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,¢2dd
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,0,,,,,,,,,,,23,=,23,OCR草稿，需人工校对,23
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PSC,0,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,0,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,FM,1,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,1,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,SR,1,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2;<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,1,,,,,,,,,,,26,=,26,OCR草稿，需人工校对,26;26
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PSC,1,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,1,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对；候选值冲突,<2;AS
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVP,2,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2;<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,FM,2,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,2,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,SR,2,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2;<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CMB,2,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,2,,,,,,,,,,,28,=,28,OCR草稿，需人工校对,28;28
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PSC,2,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2;<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,2,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVP,3,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,3,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,VMI,3,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8;8
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,3,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,乙A
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,SR,3,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2;<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CMB,3,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,3,,,,,,,,,,,28,=,28,OCR草稿，需人工校对,28;28
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PB,3,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PSC,3,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,3,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对；候选值冲突,<2;2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,4,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,VMI,4,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,4,,,,,,,,,,,28,=,28,OCR草稿，需人工校对,28;28
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PB,4,,,,,,,,,,,21,=,21,OCR草稿，需人工校对；候选值冲突,21;R49
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,4,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,5,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,FM,5,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,VMI,5,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,5,,,,,,,,,,,9,=,9,OCR草稿，需人工校对,9t
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CMB,5,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,5,,,,,,,,,,,34,=,34,OCR草稿，需人工校对,34
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PB,5,,,,,,,,,,,26,=,26,OCR草稿，需人工校对,26;26
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,5,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,BN
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVP,6,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4;4
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,6,,,,,,,,,,,25,=,25,OCR草稿，需人工校对,25;25
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,VMI,6,,,,,,,,,,,19,=,19,OCR草稿，需人工校对,19;19
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,6,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CMB,6,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对；候选值冲突,<2;2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,6,,,,,,,,,,,34,=,34,OCR草稿，需人工校对,34
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PB,6,,,,,,,,,,,36,=,36,OCR草稿，需人工校对,36;36
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,7,,,,,,,,,,,25,=,25,OCR草稿，需人工校对,25;25
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,FM,7,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2;<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,GM,7,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对,<2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,VMI,7,,,,,,,,,,,30,=,30,OCR草稿，需人工校对,30;30
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,7,,,,,,,,,,,36,=,36,OCR草稿，需人工校对,36;36
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PB,7,,,,,,,,,,,45,=,45,OCR草稿，需人工校对,45;45
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,7,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVP,8,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,8,,,,,,,,,,,28,=,28,OCR草稿，需人工校对,28;28
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,8,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,8,,,,,,,,,,,38,=,38,OCR草稿，需人工校对,38;38
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AB,8,,,,,,,,,,,6,=,6,OCR草稿，需人工校对；候选值冲突,6;③9
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVP,9,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,FM,9,,,,,,,,,,,<2,<,2,OCR草稿，需人工校对；候选值冲突,<2;<2;^2
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,VMI,9,,,,,,,,,,,32,=,32,OCR草稿，需人工校对,32
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,AE,9,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,SR,9,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,CVB,9,,,,,,,,,,,42,=,42,OCR草稿，需人工校对,42;42
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PB,9,,,,,,,,,,,57,=,57,OCR草稿，需人工校对,57;57
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,PSC,9,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表2,2.4,raw_score_to_percentile_rank,3岁6个月-3岁11个月,42,47,11,RL,10,,,,,,,,,,,28,=,28,OCR草稿，需人工校对,28;28
